level,key,category,year,month,y_actual,yhat,yhat_lower,yhat_upper,is_forecast,method
district_category,Bagalkote,CrPC,2022,9,0.0,,,,0,
district_category,Bagalkote,CrPC,2022,10,1.0,,,,0,
district_category,Bagalkote,CrPC,2022,11,0.0,,,,0,
district_category,Bagalkote,CrPC,2022,12,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,1,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,2,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,3,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,4,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,5,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,6,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,7,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,8,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,9,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,10,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,11,0.0,,,,0,
district_category,Bagalkote,CrPC,2023,12,0.0,,,,0,
district_category,Bagalkote,CrPC,2024,1,,0.0,0.0,96.8,1,ets
district_category,Bagalkote,CrPC,2024,2,,68.4,0.0,206.7,1,ets
district_category,Bagalkote,CrPC,2024,3,,39.2,0.0,208.6,1,ets
district_category,Bagalkote,CrPC,2024,4,,31.1,0.0,226.7,1,ets
district_category,Bagalkote,CrPC,2024,5,,12.7,0.0,231.4,1,ets
district_category,Bagalkote,CrPC,2024,6,,9.7,0.0,249.3,1,ets
district_category,Bagalkote,CrPC,2024,7,,8.2,0.0,267.0,1,ets
district_category,Bagalkote,CrPC,2024,8,,27.7,0.0,304.3,1,ets
district_category,Bagalkote,CrPC,2024,9,,6.2,0.0,299.6,1,ets
district_category,Bagalkote,CrPC,2024,10,,4.6,0.0,313.9,1,ets
district_category,Bagalkote,CrPC,2024,11,,5.3,0.0,329.7,1,ets
district_category,Bagalkote,CrPC,2024,12,,0.0,0.0,335.9,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,1,36.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,2,35.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,3,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,4,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,5,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,6,17.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,7,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,8,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,9,19.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,10,33.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,11,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2016,12,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,1,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,2,36.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,3,17.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,4,26.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,5,31.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,6,25.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,7,17.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,8,16.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,9,25.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,10,18.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,11,26.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2017,12,33.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,1,32.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,2,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,3,25.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,4,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,5,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,6,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,7,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,8,30.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,9,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,10,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,11,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2018,12,43.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,1,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,2,38.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,3,22.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,4,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,5,43.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,6,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,7,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,8,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,9,25.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,10,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,11,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2019,12,33.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,1,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,2,45.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,3,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,4,6.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,5,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,6,25.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,7,26.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,8,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,9,21.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,10,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,11,48.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2020,12,46.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,1,45.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,2,32.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,3,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,4,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,5,20.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,6,22.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,7,29.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,8,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,9,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,10,19.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,11,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2021,12,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,1,39.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,2,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,3,38.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,4,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,5,32.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,6,23.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,7,26.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,8,24.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,9,18.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,10,30.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,11,34.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2022,12,33.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,1,32.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,2,41.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,3,31.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,4,37.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,5,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,6,28.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,7,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,8,27.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,9,32.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,10,22.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,11,40.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2023,12,36.0,,,,0,
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,1,,38.0,27.1,49.0,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,2,,37.8,22.3,53.3,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,3,,28.1,9.1,47.1,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,4,,26.5,4.6,48.4,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,5,,30.7,6.2,55.2,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,6,,25.7,0.0,52.6,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,7,,26.7,0.0,55.7,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,8,,26.2,0.0,57.2,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,9,,25.5,0.0,58.3,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,10,,28.2,0.0,62.9,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,11,,34.4,0.0,70.8,1,ets
district_category,Bagalkote,MOTOR VEHICLE ACCIDENTS FATAL,2024,12,,37.9,0.0,75.9,1,ets
district_category,Bagalkote,Karnataka State Local Act,2016,1,24.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,2,67.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,3,24.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,4,21.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,5,18.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,6,15.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,7,10.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,8,9.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,9,16.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,10,34.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,11,22.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2016,12,12.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,1,79.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,2,53.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,3,95.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,4,54.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,5,26.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,6,44.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,7,38.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,8,29.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,9,25.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,10,29.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,11,29.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2017,12,21.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,1,24.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,2,50.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,3,46.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,4,40.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,5,17.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,6,15.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,7,22.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,8,19.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,9,19.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,10,33.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,11,17.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2018,12,3.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,1,14.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,2,15.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,3,50.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,4,9.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,5,7.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,6,8.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,7,13.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,8,2.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,9,6.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,10,6.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,11,4.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2019,12,22.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,1,3.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,2,13.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,3,29.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,4,53.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,5,25.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,6,3.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,7,4.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,8,6.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,9,32.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,10,5.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,11,4.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2020,12,6.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,1,1.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,2,14.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,3,8.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,4,17.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,5,25.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,6,31.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,7,6.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,8,12.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,9,8.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,10,3.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,11,3.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2021,12,19.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,1,8.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,2,9.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,3,9.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,4,5.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,5,26.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,6,23.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,7,15.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,8,12.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,9,11.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,10,2.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,11,4.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2022,12,5.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,1,16.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,2,17.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,3,84.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,4,40.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,5,13.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,6,7.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,7,11.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,8,8.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,9,16.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,10,11.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,11,5.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2023,12,9.0,,,,0,
district_category,Bagalkote,Karnataka State Local Act,2024,1,,17.9,0.0,45.6,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,2,,26.4,0.0,65.7,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,3,,39.8,0.0,87.8,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,4,,26.5,0.0,82.0,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,5,,16.3,0.0,78.3,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,6,,15.0,0.0,82.9,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,7,,11.6,0.0,85.0,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,8,,8.9,0.0,87.4,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,9,,13.5,0.0,96.7,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,10,,12.4,0.0,100.1,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,11,,8.1,0.0,100.1,1,ets
district_category,Bagalkote,Karnataka State Local Act,2024,12,,9.3,0.0,105.4,1,ets
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,1,56.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,2,28.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,3,32.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,4,56.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,5,50.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,6,53.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,7,49.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,8,75.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,9,49.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,10,58.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,11,17.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2016,12,16.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,1,39.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,2,22.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,3,39.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,4,67.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,5,51.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,6,69.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,7,47.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,8,71.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,9,50.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,10,107.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,11,43.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2017,12,41.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,1,51.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,2,24.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,3,52.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,4,59.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,5,27.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,6,16.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,7,73.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,8,63.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,9,25.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,10,20.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,11,39.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2018,12,49.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,1,65.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,2,46.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,3,66.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,4,66.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,5,50.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,6,36.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,7,75.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,8,43.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,9,29.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,10,79.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,11,35.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2019,12,45.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,1,39.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,2,67.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,3,57.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,4,34.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,5,23.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,6,29.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,7,31.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,8,30.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,9,55.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,10,89.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,11,113.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2020,12,38.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,1,86.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,2,91.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,3,92.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,4,57.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,5,18.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,6,49.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,7,146.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,8,69.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,9,73.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,10,37.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,11,128.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2021,12,29.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,1,63.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,2,49.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,3,50.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,4,84.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,5,62.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,6,56.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,7,61.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,8,76.0,,,,0,
district_category,Ballari,KARNATAKA POLICE ACT 1963,2022,9,74.0,,,,0,
